,FIPS,County,State,Date,Confirmed,Deaths,Recovered,Location
19263,26019,Benzie,Michigan,24-03-2020,0,0,0,"Benzie, Michigan, US"
16086,26019,Benzie,Michigan,25-03-2020,0,0,0,"Benzie, Michigan, US"
12912,26019,Benzie,Michigan,26-03-2020,0,0,0,"Benzie, Michigan, US"
9731,26019,Benzie,Michigan,27-03-2020,0,0,0,"Benzie, Michigan, US"
6553,26019,Benzie,Michigan,28-03-2020,0,0,0,"Benzie, Michigan, US"
189,26019,Benzie,Michigan,29-03-2020,0,0,0,"Benzie, Michigan, US"
3371,26019,Benzie,Michigan,29-03-2020,0,0,0,"Benzie, Michigan, US"
25611,26021,Berrien,Michigan,22-03-2020,3,0,0,"Berrien, Michigan, US"
22449,26021,Berrien,Michigan,23-03-2020,5,0,0,"Berrien, Michigan, US"
19271,26021,Berrien,Michigan,24-03-2020,8,0,0,"Berrien, Michigan, US"
16094,26021,Berrien,Michigan,25-03-2020,10,0,0,"Berrien, Michigan, US"
12920,26021,Berrien,Michigan,26-03-2020,11,0,0,"Berrien, Michigan, US"
9739,26021,Berrien,Michigan,27-03-2020,18,0,0,"Berrien, Michigan, US"
6561,26021,Berrien,Michigan,28-03-2020,22,0,0,"Berrien, Michigan, US"
197,26021,Berrien,Michigan,29-03-2020,29,0,0,"Berrien, Michigan, US"
3379,26021,Berrien,Michigan,29-03-2020,29,0,0,"Berrien, Michigan, US"
27368,26023,Branch,Michigan,22-03-2020,0,0,0,"Branch, Michigan, US"
22512,26023,Branch,Michigan,23-03-2020,0,0,0,"Branch, Michigan, US"
19334,26023,Branch,Michigan,24-03-2020,0,0,0,"Branch, Michigan, US"
16157,26023,Branch,Michigan,25-03-2020,0,0,0,"Branch, Michigan, US"
12983,26023,Branch,Michigan,26-03-2020,0,0,0,"Branch, Michigan, US"
9802,26023,Branch,Michigan,27-03-2020,0,0,0,"Branch, Michigan, US"
6624,26023,Branch,Michigan,28-03-2020,0,0,0,"Branch, Michigan, US"
260,26023,Branch,Michigan,29-03-2020,0,0,0,"Branch, Michigan, US"
3442,26023,Branch,Michigan,29-03-2020,0,0,0,"Branch, Michigan, US"
25615,26025,Calhoun,Michigan,22-03-2020,2,0,0,"Calhoun, Michigan, US"
22605,26025,Calhoun,Michigan,23-03-2020,3,0,0,"Calhoun, Michigan, US"
19427,26025,Calhoun,Michigan,24-03-2020,4,0,0,"Calhoun, Michigan, US"
16250,26025,Calhoun,Michigan,25-03-2020,6,0,0,"Calhoun, Michigan, US"
13076,26025,Calhoun,Michigan,26-03-2020,7,0,0,"Calhoun, Michigan, US"
9895,26025,Calhoun,Michigan,27-03-2020,9,0,0,"Calhoun, Michigan, US"
6717,26025,Calhoun,Michigan,28-03-2020,11,0,0,"Calhoun, Michigan, US"
353,26025,Calhoun,Michigan,29-03-2020,15,0,0,"Calhoun, Michigan, US"
3535,26025,Calhoun,Michigan,29-03-2020,15,0,0,"Calhoun, Michigan, US"
27369,26027,Cass,Michigan,22-03-2020,0,0,0,"Cass, Michigan, US"
22672,26027,Cass,Michigan,23-03-2020,0,0,0,"Cass, Michigan, US"
19494,26027,Cass,Michigan,24-03-2020,0,0,0,"Cass, Michigan, US"
16317,26027,Cass,Michigan,25-03-2020,0,0,0,"Cass, Michigan, US"
13143,26027,Cass,Michigan,26-03-2020,1,0,0,"Cass, Michigan, US"
9962,26027,Cass,Michigan,27-03-2020,1,0,0,"Cass, Michigan, US"
6784,26027,Cass,Michigan,28-03-2020,2,0,0,"Cass, Michigan, US"
420,26027,Cass,Michigan,29-03-2020,4,0,0,"Cass, Michigan, US"
3602,26027,Cass,Michigan,29-03-2020,4,0,0,"Cass, Michigan, US"
25612,26029,Charlevoix,Michigan,22-03-2020,2,0,0,"Charlevoix, Michigan, US"
22704,26029,Charlevoix,Michigan,23-03-2020,2,0,0,"Charlevoix, Michigan, US"
19526,26029,Charlevoix,Michigan,24-03-2020,3,0,0,"Charlevoix, Michigan, US"
16349,26029,Charlevoix,Michigan,25-03-2020,4,0,0,"Charlevoix, Michigan, US"
13175,26029,Charlevoix,Michigan,26-03-2020,4,0,0,"Charlevoix, Michigan, US"
9994,26029,Charlevoix,Michigan,27-03-2020,4,0,0,"Charlevoix, Michigan, US"
6816,26029,Charlevoix,Michigan,28-03-2020,4,0,0,"Charlevoix, Michigan, US"
452,26029,Charlevoix,Michigan,29-03-2020,4,0,0,"Charlevoix, Michigan, US"
3634,26029,Charlevoix,Michigan,29-03-2020,4,0,0,"Charlevoix, Michigan, US"
27370,26031,Cheboygan,Michigan,22-03-2020,0,0,0,"Cheboygan, Michigan, US"
22719,26031,Cheboygan,Michigan,23-03-2020,0,0,0,"Cheboygan, Michigan, US"
19541,26031,Cheboygan,Michigan,24-03-2020,0,0,0,"Cheboygan, Michigan, US"
16364,26031,Cheboygan,Michigan,25-03-2020,0,0,0,"Cheboygan, Michigan, US"
13190,26031,Cheboygan,Michigan,26-03-2020,0,0,0,"Cheboygan, Michigan, US"
10009,26031,Cheboygan,Michigan,27-03-2020,0,0,0,"Cheboygan, Michigan, US"
6831,26031,Cheboygan,Michigan,28-03-2020,0,0,0,"Cheboygan, Michigan, US"
467,26031,Cheboygan,Michigan,29-03-2020,1,0,0,"Cheboygan, Michigan, US"
3649,26031,Cheboygan,Michigan,29-03-2020,1,0,0,"Cheboygan, Michigan, US"
27371,26033,Chippewa,Michigan,22-03-2020,0,0,0,"Chippewa, Michigan, US"
22747,26033,Chippewa,Michigan,23-03-2020,1,0,0,"Chippewa, Michigan, US"
19569,26033,Chippewa,Michigan,24-03-2020,1,0,0,"Chippewa, Michigan, US"
16392,26033,Chippewa,Michigan,25-03-2020,1,0,0,"Chippewa, Michigan, US"
13218,26033,Chippewa,Michigan,26-03-2020,1,0,0,"Chippewa, Michigan, US"
10037,26033,Chippewa,Michigan,27-03-2020,1,0,0,"Chippewa, Michigan, US"
6859,26033,Chippewa,Michigan,28-03-2020,0,0,0,"Chippewa, Michigan, US"
495,26033,Chippewa,Michigan,29-03-2020,0,0,0,"Chippewa, Michigan, US"
3677,26033,Chippewa,Michigan,29-03-2020,0,0,0,"Chippewa, Michigan, US"
25624,26035,Clare,Michigan,22-03-2020,1,0,0,"Clare, Michigan, US"
22769,26035,Clare,Michigan,23-03-2020,1,0,0,"Clare, Michigan, US"
19591,26035,Clare,Michigan,24-03-2020,1,0,0,"Clare, Michigan, US"
16414,26035,Clare,Michigan,25-03-2020,1,0,0,"Clare, Michigan, US"
13240,26035,Clare,Michigan,26-03-2020,1,0,0,"Clare, Michigan, US"
10059,26035,Clare,Michigan,27-03-2020,1,0,0,"Clare, Michigan, US"
6881,26035,Clare,Michigan,28-03-2020,1,0,0,"Clare, Michigan, US"
517,26035,Clare,Michigan,29-03-2020,1,0,0,"Clare, Michigan, US"
3699,26035,Clare,Michigan,29-03-2020,1,0,0,"Clare, Michigan, US"
25613,26037,Clinton,Michigan,22-03-2020,2,0,0,"Clinton, Michigan, US"
22825,26037,Clinton,Michigan,23-03-2020,2,0,0,"Clinton, Michigan, US"
19647,26037,Clinton,Michigan,24-03-2020,5,0,0,"Clinton, Michigan, US"
16470,26037,Clinton,Michigan,25-03-2020,6,0,0,"Clinton, Michigan, US"
13296,26037,Clinton,Michigan,26-03-2020,7,0,0,"Clinton, Michigan, US"
10115,26037,Clinton,Michigan,27-03-2020,8,0,0,"Clinton, Michigan, US"
6937,26037,Clinton,Michigan,28-03-2020,13,0,0,"Clinton, Michigan, US"
573,26037,Clinton,Michigan,29-03-2020,14,0,0,"Clinton, Michigan, US"
3755,26037,Clinton,Michigan,29-03-2020,14,0,0,"Clinton, Michigan, US"
27372,26039,Crawford,Michigan,22-03-2020,0,0,0,"Crawford, Michigan, US"
22913,26039,Crawford,Michigan,23-03-2020,0,0,0,"Crawford, Michigan, US"
19735,26039,Crawford,Michigan,24-03-2020,0,0,0,"Crawford, Michigan, US"
16558,26039,Crawford,Michigan,25-03-2020,0,0,0,"Crawford, Michigan, US"
13384,26039,Crawford,Michigan,26-03-2020,0,0,0,"Crawford, Michigan, US"
10203,26039,Crawford,Michigan,27-03-2020,1,0,0,"Crawford, Michigan, US"
7025,26039,Crawford,Michigan,28-03-2020,1,0,0,"Crawford, Michigan, US"
661,26039,Crawford,Michigan,29-03-2020,1,0,0,"Crawford, Michigan, US"
3843,26039,Crawford,Michigan,29-03-2020,1,0,0,"Crawford, Michigan, US"
27373,26041,Delta,Michigan,22-03-2020,0,0,0,"Delta, Michigan, US"
23016,26041,Delta,Michigan,23-03-2020,0,0,0,"Delta, Michigan, US"
19838,26041,Delta,Michigan,24-03-2020,0,0,0,"Delta, Michigan, US"
16661,26041,Delta,Michigan,25-03-2020,0,0,0,"Delta, Michigan, US"
13487,26041,Delta,Michigan,26-03-2020,0,0,0,"Delta, Michigan, US"
10306,26041,Delta,Michigan,27-03-2020,0,0,0,"Delta, Michigan, US"
7128,26041,Delta,Michigan,28-03-2020,0,0,0,"Delta, Michigan, US"
764,26041,Delta,Michigan,29-03-2020,0,0,0,"Delta, Michigan, US"
3946,26041,Delta,Michigan,29-03-2020,0,0,0,"Delta, Michigan, US"
27374,26043,Dickinson,Michigan,22-03-2020,0,0,0,"Dickinson, Michigan, US"
23034,26043,Dickinson,Michigan,23-03-2020,0,0,0,"Dickinson, Michigan, US"
19856,26043,Dickinson,Michigan,24-03-2020,0,0,0,"Dickinson, Michigan, US"
16679,26043,Dickinson,Michigan,25-03-2020,0,0,0,"Dickinson, Michigan, US"
13505,26043,Dickinson,Michigan,26-03-2020,0,0,0,"Dickinson, Michigan, US"
10324,26043,Dickinson,Michigan,27-03-2020,0,0,0,"Dickinson, Michigan, US"
7146,26043,Dickinson,Michigan,28-03-2020,0,0,0,"Dickinson, Michigan, US"
782,26043,Dickinson,Michigan,29-03-2020,0,0,0,"Dickinson, Michigan, US"
3964,26043,Dickinson,Michigan,29-03-2020,0,0,0,"Dickinson, Michigan, US"
25614,26045,Eaton,Michigan,22-03-2020,2,0,0,"Eaton, Michigan, US"
23094,26045,Eaton,Michigan,23-03-2020,2,0,0,"Eaton, Michigan, US"
19916,26045,Eaton,Michigan,24-03-2020,3,0,0,"Eaton, Michigan, US"
16739,26045,Eaton,Michigan,25-03-2020,3,0,0,"Eaton, Michigan, US"
13565,26045,Eaton,Michigan,26-03-2020,4,0,0,"Eaton, Michigan, US"
10384,26045,Eaton,Michigan,27-03-2020,8,0,0,"Eaton, Michigan, US"
7206,26045,Eaton,Michigan,28-03-2020,8,0,0,"Eaton, Michigan, US"
842,26045,Eaton,Michigan,29-03-2020,8,0,0,"Eaton, Michigan, US"
4024,26045,Eaton,Michigan,29-03-2020,8,0,0,"Eaton, Michigan, US"
25628,26047,Emmet,Michigan,22-03-2020,1,0,0,"Emmet, Michigan, US"
23130,26047,Emmet,Michigan,23-03-2020,1,0,0,"Emmet, Michigan, US"
19952,26047,Emmet,Michigan,24-03-2020,2,0,0,"Emmet, Michigan, US"
16775,26047,Emmet,Michigan,25-03-2020,2,0,0,"Emmet, Michigan, US"
13600,26047,Emmet,Michigan,26-03-2020,2,0,0,"Emmet, Michigan, US"
10419,26047,Emmet,Michigan,27-03-2020,3,0,0,"Emmet, Michigan, US"
7241,26047,Emmet,Michigan,28-03-2020,4,0,0,"Emmet, Michigan, US"
877,26047,Emmet,Michigan,29-03-2020,4,0,0,"Emmet, Michigan, US"
4059,26047,Emmet,Michigan,29-03-2020,4,0,0,"Emmet, Michigan, US"
25604,26049,Genesee,Michigan,22-03-2020,14,0,0,"Genesee, Michigan, US"
23282,26049,Genesee,Michigan,23-03-2020,23,0,0,"Genesee, Michigan, US"
20104,26049,Genesee,Michigan,24-03-2020,34,0,0,"Genesee, Michigan, US"
16927,26049,Genesee,Michigan,25-03-2020,46,0,0,"Genesee, Michigan, US"
13752,26049,Genesee,Michigan,26-03-2020,63,2,0,"Genesee, Michigan, US"
10571,26049,Genesee,Michigan,27-03-2020,91,4,0,"Genesee, Michigan, US"
7393,26049,Genesee,Michigan,28-03-2020,110,5,0,"Genesee, Michigan, US"
1029,26049,Genesee,Michigan,29-03-2020,127,5,0,"Genesee, Michigan, US"
4211,26049,Genesee,Michigan,29-03-2020,127,5,0,"Genesee, Michigan, US"
25627,26051,Gladwin,Michigan,22-03-2020,1,0,0,"Gladwin, Michigan, US"
23301,26051,Gladwin,Michigan,23-03-2020,1,0,0,"Gladwin, Michigan, US"
20123,26051,Gladwin,Michigan,24-03-2020,2,0,0,"Gladwin, Michigan, US"
16946,26051,Gladwin,Michigan,25-03-2020,2,0,0,"Gladwin, Michigan, US"
13771,26051,Gladwin,Michigan,26-03-2020,2,0,0,"Gladwin, Michigan, US"
10590,26051,Gladwin,Michigan,27-03-2020,2,0,0,"Gladwin, Michigan, US"
7412,26051,Gladwin,Michigan,28-03-2020,2,0,0,"Gladwin, Michigan, US"
1048,26051,Gladwin,Michigan,29-03-2020,3,0,0,"Gladwin, Michigan, US"
4230,26051,Gladwin,Michigan,29-03-2020,3,0,0,"Gladwin, Michigan, US"
27375,26053,Gogebic,Michigan,22-03-2020,0,0,0,"Gogebic, Michigan, US"
23308,26053,Gogebic,Michigan,23-03-2020,0,0,0,"Gogebic, Michigan, US"
20130,26053,Gogebic,Michigan,24-03-2020,0,0,0,"Gogebic, Michigan, US"
16953,26053,Gogebic,Michigan,25-03-2020,0,0,0,"Gogebic, Michigan, US"
13778,26053,Gogebic,Michigan,26-03-2020,0,0,0,"Gogebic, Michigan, US"
10597,26053,Gogebic,Michigan,27-03-2020,1,1,0,"Gogebic, Michigan, US"
7419,26053,Gogebic,Michigan,28-03-2020,1,1,0,"Gogebic, Michigan, US"
1055,26053,Gogebic,Michigan,29-03-2020,1,1,0,"Gogebic, Michigan, US"
4237,26053,Gogebic,Michigan,29-03-2020,1,1,0,"Gogebic, Michigan, US"
25629,26055,Grand Traverse,Michigan,22-03-2020,1,0,0,"Grand Traverse, Michigan, US"
23331,26055,Grand Traverse,Michigan,23-03-2020,1,0,0,"Grand Traverse, Michigan, US"
20153,26055,Grand Traverse,Michigan,24-03-2020,3,0,0,"Grand Traverse, Michigan, US"
16976,26055,Grand Traverse,Michigan,25-03-2020,3,0,0,"Grand Traverse, Michigan, US"
13801,26055,Grand Traverse,Michigan,26-03-2020,3,0,0,"Grand Traverse, Michigan, US"
10620,26055,Grand Traverse,Michigan,27-03-2020,3,0,0,"Grand Traverse, Michigan, US"
7442,26055,Grand Traverse,Michigan,28-03-2020,5,0,0,"Grand Traverse, Michigan, US"
1078,26055,Grand Traverse,Michigan,29-03-2020,6,0,0,"Grand Traverse, Michigan, US"
4260,26055,Grand Traverse,Michigan,29-03-2020,6,0,0,"Grand Traverse, Michigan, US"
27376,26057,Gratiot,Michigan,22-03-2020,0,0,0,"Gratiot, Michigan, US"
23349,26057,Gratiot,Michigan,23-03-2020,0,0,0,"Gratiot, Michigan, US"
20171,26057,Gratiot,Michigan,24-03-2020,0,0,0,"Gratiot, Michigan, US"
16994,26057,Gratiot,Michigan,25-03-2020,0,0,0,"Gratiot, Michigan, US"
13819,26057,Gratiot,Michigan,26-03-2020,0,0,0,"Gratiot, Michigan, US"
10638,26057,Gratiot,Michigan,27-03-2020,1,0,0,"Gratiot, Michigan, US"
7460,26057,Gratiot,Michigan,28-03-2020,2,0,0,"Gratiot, Michigan, US"
1096,26057,Gratiot,Michigan,29-03-2020,3,0,0,"Gratiot, Michigan, US"
4278,26057,Gratiot,Michigan,29-03-2020,3,0,0,"Gratiot, Michigan, US"
27377,26059,Hillsdale,Michigan,22-03-2020,0,0,0,"Hillsdale, Michigan, US"
23526,26059,Hillsdale,Michigan,23-03-2020,0,0,0,"Hillsdale, Michigan, US"
20348,26059,Hillsdale,Michigan,24-03-2020,1,0,0,"Hillsdale, Michigan, US"
17171,26059,Hillsdale,Michigan,25-03-2020,2,0,0,"Hillsdale, Michigan, US"
13996,26059,Hillsdale,Michigan,26-03-2020,5,0,0,"Hillsdale, Michigan, US"
10815,26059,Hillsdale,Michigan,27-03-2020,6,0,0,"Hillsdale, Michigan, US"
7637,26059,Hillsdale,Michigan,28-03-2020,7,0,0,"Hillsdale, Michigan, US"
1273,26059,Hillsdale,Michigan,29-03-2020,10,1,0,"Hillsdale, Michigan, US"
4455,26059,Hillsdale,Michigan,29-03-2020,10,1,0,"Hillsdale, Michigan, US"
27378,26061,Houghton,Michigan,22-03-2020,0,0,0,"Houghton, Michigan, US"
23550,26061,Houghton,Michigan,23-03-2020,0,0,0,"Houghton, Michigan, US"
20372,26061,Houghton,Michigan,24-03-2020,0,0,0,"Houghton, Michigan, US"
17195,26061,Houghton,Michigan,25-03-2020,0,0,0,"Houghton, Michigan, US"
14020,26061,Houghton,Michigan,26-03-2020,0,0,0,"Houghton, Michigan, US"
10839,26061,Houghton,Michigan,27-03-2020,0,0,0,"Houghton, Michigan, US"
7661,26061,Houghton,Michigan,28-03-2020,0,0,0,"Houghton, Michigan, US"
1297,26061,Houghton,Michigan,29-03-2020,0,0,0,"Houghton, Michigan, US"
4479,26061,Houghton,Michigan,29-03-2020,0,0,0,"Houghton, Michigan, US"
27379,26063,Huron,Michigan,22-03-2020,0,0,0,"Huron, Michigan, US"
23579,26063,Huron,Michigan,23-03-2020,0,0,0,"Huron, Michigan, US"
20401,26063,Huron,Michigan,24-03-2020,0,0,0,"Huron, Michigan, US"
17224,26063,Huron,Michigan,25-03-2020,0,0,0,"Huron, Michigan, US"
14049,26063,Huron,Michigan,26-03-2020,0,0,0,"Huron, Michigan, US"
10868,26063,Huron,Michigan,27-03-2020,1,0,0,"Huron, Michigan, US"
7690,26063,Huron,Michigan,28-03-2020,1,0,0,"Huron, Michigan, US"
1326,26063,Huron,Michigan,29-03-2020,3,0,0,"Huron, Michigan, US"
4508,26063,Huron,Michigan,29-03-2020,3,0,0,"Huron, Michigan, US"
25605,26065,Ingham,Michigan,22-03-2020,11,0,0,"Ingham, Michigan, US"
23593,26065,Ingham,Michigan,23-03-2020,12,0,0,"Ingham, Michigan, US"
20415,26065,Ingham,Michigan,24-03-2020,15,0,0,"Ingham, Michigan, US"
17238,26065,Ingham,Michigan,25-03-2020,18,0,0,"Ingham, Michigan, US"
14063,26065,Ingham,Michigan,26-03-2020,22,0,0,"Ingham, Michigan, US"
10882,26065,Ingham,Michigan,27-03-2020,26,1,0,"Ingham, Michigan, US"
7704,26065,Ingham,Michigan,28-03-2020,32,0,0,"Ingham, Michigan, US"
1340,26065,Ingham,Michigan,29-03-2020,43,0,0,"Ingham, Michigan, US"
4522,26065,Ingham,Michigan,29-03-2020,43,0,0,"Ingham, Michigan, US"
27380,26067,Ionia,Michigan,22-03-2020,0,0,0,"Ionia, Michigan, US"
23595,26067,Ionia,Michigan,23-03-2020,0,0,0,"Ionia, Michigan, US"
20417,26067,Ionia,Michigan,24-03-2020,0,0,0,"Ionia, Michigan, US"
17240,26067,Ionia,Michigan,25-03-2020,0,0,0,"Ionia, Michigan, US"
14065,26067,Ionia,Michigan,26-03-2020,2,0,0,"Ionia, Michigan, US"
10884,26067,Ionia,Michigan,27-03-2020,2,0,0,"Ionia, Michigan, US"
7706,26067,Ionia,Michigan,28-03-2020,2,0,0,"Ionia, Michigan, US"
1342,26067,Ionia,Michigan,29-03-2020,2,0,0,"Ionia, Michigan, US"
4524,26067,Ionia,Michigan,29-03-2020,2,0,0,"Ionia, Michigan, US"
27381,26069,Iosco,Michigan,22-03-2020,0,0,0,"Iosco, Michigan, US"
23596,26069,Iosco,Michigan,23-03-2020,0,0,0,"Iosco, Michigan, US"
20418,26069,Iosco,Michigan,24-03-2020,0,0,0,"Iosco, Michigan, US"
17241,26069,Iosco,Michigan,25-03-2020,1,0,0,"Iosco, Michigan, US"
14066,26069,Iosco,Michigan,26-03-2020,1,0,0,"Iosco, Michigan, US"
10885,26069,Iosco,Michigan,27-03-2020,1,0,0,"Iosco, Michigan, US"
7707,26069,Iosco,Michigan,28-03-2020,1,0,0,"Iosco, Michigan, US"
1343,26069,Iosco,Michigan,29-03-2020,1,0,0,"Iosco, Michigan, US"
4525,26069,Iosco,Michigan,29-03-2020,1,0,0,"Iosco, Michigan, US"
27382,26071,Iron,Michigan,22-03-2020,0,0,0,"Iron, Michigan, US"
23601,26071,Iron,Michigan,23-03-2020,0,0,0,"Iron, Michigan, US"
20423,26071,Iron,Michigan,24-03-2020,0,0,0,"Iron, Michigan, US"
17246,26071,Iron,Michigan,25-03-2020,0,0,0,"Iron, Michigan, US"
14071,26071,Iron,Michigan,26-03-2020,0,0,0,"Iron, Michigan, US"
10890,26071,Iron,Michigan,27-03-2020,0,0,0,"Iron, Michigan, US"
7712,26071,Iron,Michigan,28-03-2020,0,0,0,"Iron, Michigan, US"
1348,26071,Iron,Michigan,29-03-2020,0,0,0,"Iron, Michigan, US"
4530,26071,Iron,Michigan,29-03-2020,0,0,0,"Iron, Michigan, US"
27383,26073,Isabella,Michigan,22-03-2020,0,0,0,"Isabella, Michigan, US"
23607,26073,Isabella,Michigan,23-03-2020,0,0,0,"Isabella, Michigan, US"
20429,26073,Isabella,Michigan,24-03-2020,2,0,0,"Isabella, Michigan, US"
17252,26073,Isabella,Michigan,25-03-2020,2,0,0,"Isabella, Michigan, US"
14077,26073,Isabella,Michigan,26-03-2020,3,0,0,"Isabella, Michigan, US"
10896,26073,Isabella,Michigan,27-03-2020,4,0,0,"Isabella, Michigan, US"
7718,26073,Isabella,Michigan,28-03-2020,4,0,0,"Isabella, Michigan, US"
1354,26073,Isabella,Michigan,29-03-2020,4,1,0,"Isabella, Michigan, US"
4536,26073,Isabella,Michigan,29-03-2020,4,1,0,"Isabella, Michigan, US"
25621,26075,Jackson,Michigan,22-03-2020,1,0,0,"Jackson, Michigan, US"
23627,26075,Jackson,Michigan,23-03-2020,1,0,0,"Jackson, Michigan, US"
20449,26075,Jackson,Michigan,24-03-2020,6,0,0,"Jackson, Michigan, US"
17272,26075,Jackson,Michigan,25-03-2020,12,0,0,"Jackson, Michigan, US"
14097,26075,Jackson,Michigan,26-03-2020,17,0,0,"Jackson, Michigan, US"
10916,26075,Jackson,Michigan,27-03-2020,16,0,0,"Jackson, Michigan, US"
7738,26075,Jackson,Michigan,28-03-2020,20,0,0,"Jackson, Michigan, US"
1374,26075,Jackson,Michigan,29-03-2020,24,1,0,"Jackson, Michigan, US"
4556,26075,Jackson,Michigan,29-03-2020,24,1,0,"Jackson, Michigan, US"
27384,26077,Kalamazoo,Michigan,22-03-2020,0,0,0,"Kalamazoo, Michigan, US"
23716,26077,Kalamazoo,Michigan,23-03-2020,3,0,0,"Kalamazoo, Michigan, US"
20538,26077,Kalamazoo,Michigan,24-03-2020,3,0,0,"Kalamazoo, Michigan, US"
17361,26077,Kalamazoo,Michigan,25-03-2020,5,0,0,"Kalamazoo, Michigan, US"
14186,26077,Kalamazoo,Michigan,26-03-2020,10,0,0,"Kalamazoo, Michigan, US"
11005,26077,Kalamazoo,Michigan,27-03-2020,11,0,0,"Kalamazoo, Michigan, US"
7827,26077,Kalamazoo,Michigan,28-03-2020,15,0,0,"Kalamazoo, Michigan, US"
1463,26077,Kalamazoo,Michigan,29-03-2020,19,0,0,"Kalamazoo, Michigan, US"
4645,26077,Kalamazoo,Michigan,29-03-2020,19,0,0,"Kalamazoo, Michigan, US"
27385,26079,Kalkaska,Michigan,22-03-2020,0,0,0,"Kalkaska, Michigan, US"
23718,26079,Kalkaska,Michigan,23-03-2020,0,0,0,"Kalkaska, Michigan, US"
20540,26079,Kalkaska,Michigan,24-03-2020,1,0,0,"Kalkaska, Michigan, US"
17363,26079,Kalkaska,Michigan,25-03-2020,2,0,0,"Kalkaska, Michigan, US"
14188,26079,Kalkaska,Michigan,26-03-2020,2,0,0,"Kalkaska, Michigan, US"
11007,26079,Kalkaska,Michigan,27-03-2020,4,0,0,"Kalkaska, Michigan, US"
7829,26079,Kalkaska,Michigan,28-03-2020,4,0,0,"Kalkaska, Michigan, US"
1465,26079,Kalkaska,Michigan,29-03-2020,4,0,0,"Kalkaska, Michigan, US"
4647,26079,Kalkaska,Michigan,29-03-2020,4,0,0,"Kalkaska, Michigan, US"
25603,26081,Kent,Michigan,22-03-2020,22,1,0,"Kent, Michigan, US"
23742,26081,Kent,Michigan,23-03-2020,28,1,0,"Kent, Michigan, US"
20564,26081,Kent,Michigan,24-03-2020,31,1,0,"Kent, Michigan, US"
17387,26081,Kent,Michigan,25-03-2020,36,1,0,"Kent, Michigan, US"
14212,26081,Kent,Michigan,26-03-2020,41,1,0,"Kent, Michigan, US"
11031,26081,Kent,Michigan,27-03-2020,45,1,0,"Kent, Michigan, US"
7853,26081,Kent,Michigan,28-03-2020,53,1,0,"Kent, Michigan, US"
1489,26081,Kent,Michigan,29-03-2020,72,1,0,"Kent, Michigan, US"
4671,26081,Kent,Michigan,29-03-2020,72,1,0,"Kent, Michigan, US"
27386,26083,Keweenaw,Michigan,22-03-2020,0,0,0,"Keweenaw, Michigan, US"
23752,26083,Keweenaw,Michigan,23-03-2020,0,0,0,"Keweenaw, Michigan, US"
20574,26083,Keweenaw,Michigan,24-03-2020,0,0,0,"Keweenaw, Michigan, US"
17397,26083,Keweenaw,Michigan,25-03-2020,0,0,0,"Keweenaw, Michigan, US"
14222,26083,Keweenaw,Michigan,26-03-2020,0,0,0,"Keweenaw, Michigan, US"
11041,26083,Keweenaw,Michigan,27-03-2020,0,0,0,"Keweenaw, Michigan, US"
7863,26083,Keweenaw,Michigan,28-03-2020,0,0,0,"Keweenaw, Michigan, US"
1499,26083,Keweenaw,Michigan,29-03-2020,0,0,0,"Keweenaw, Michigan, US"
4681,26083,Keweenaw,Michigan,29-03-2020,0,0,0,"Keweenaw, Michigan, US"
27387,26085,Lake,Michigan,22-03-2020,0,0,0,"Lake, Michigan, US"
23819,26085,Lake,Michigan,23-03-2020,0,0,0,"Lake, Michigan, US"
20641,26085,Lake,Michigan,24-03-2020,0,0,0,"Lake, Michigan, US"
17464,26085,Lake,Michigan,25-03-2020,0,0,0,"Lake, Michigan, US"
14289,26085,Lake,Michigan,26-03-2020,0,0,0,"Lake, Michigan, US"
11108,26085,Lake,Michigan,27-03-2020,0,0,0,"Lake, Michigan, US"
7930,26085,Lake,Michigan,28-03-2020,0,0,0,"Lake, Michigan, US"
1566,26085,Lake,Michigan,29-03-2020,0,0,0,"Lake, Michigan, US"
4748,26085,Lake,Michigan,29-03-2020,0,0,0,"Lake, Michigan, US"
27388,26087,Lapeer,Michigan,22-03-2020,0,0,0,"Lapeer, Michigan, US"
23844,26087,Lapeer,Michigan,23-03-2020,0,0,0,"Lapeer, Michigan, US"
20666,26087,Lapeer,Michigan,24-03-2020,1,0,0,"Lapeer, Michigan, US"
17489,26087,Lapeer,Michigan,25-03-2020,1,0,0,"Lapeer, Michigan, US"
14314,26087,Lapeer,Michigan,26-03-2020,3,0,0,"Lapeer, Michigan, US"
11133,26087,Lapeer,Michigan,27-03-2020,4,0,0,"Lapeer, Michigan, US"
7955,26087,Lapeer,Michigan,28-03-2020,4,0,0,"Lapeer, Michigan, US"
1591,26087,Lapeer,Michigan,29-03-2020,4,0,0,"Lapeer, Michigan, US"
4773,26087,Lapeer,Michigan,29-03-2020,4,0,0,"Lapeer, Michigan, US"
25619,26089,Leelanau,Michigan,22-03-2020,1,0,0,"Leelanau, Michigan, US"
23888,26089,Leelanau,Michigan,23-03-2020,1,0,0,"Leelanau, Michigan, US"
20710,26089,Leelanau,Michigan,24-03-2020,1,0,0,"Leelanau, Michigan, US"
17533,26089,Leelanau,Michigan,25-03-2020,1,0,0,"Leelanau, Michigan, US"
14358,26089,Leelanau,Michigan,26-03-2020,1,0,0,"Leelanau, Michigan, US"
